Aff,Neg,Judging,Win,Points/Ranks
"Southern California WR																				Winchell & Robertson","Weber State SS																				Sellouk & Stephens","Cooper, Deven",Aff,"28.4																					Winchell																													28.6																					Robertson																													28.3																					Sellouk																													28.2																					Stephens"
"Weber State NP																				Nelson & Phelps","Cal State Fullerton LP																				Loayza & Perez","Chotras, Peter",Aff,"28.8																					Nelson																													28.7																					Phelps																													28.1																					Loayza																													28																					Perez"
"Cal State Fullerton CK																				Carrasco & Kejejyan","Arizona State CW																				Chowdhury & Walhof","Hyslop, Danielle",Neg,"28																					Carrasco																													29																					Kejejyan																													29.5																					Chowdhury																													29.8																					Walhof"
"CSU Long Beach/Fresno State GL																				Green & Lowe","Southern California DA																				Dille & Allison","Gillespie, John",Aff,"28																					Green																													21																					Lowe																													27																					Dille																													26																					Allison"
"Southwestern MB																				Medina Zambrano & Berry","Cal State Fullerton HR																				Hernandez & Rosas","Rodriguez Salcedo, Jeanette",Neg,"29																					Medina Zambrano																													28.6																					Berry																													28.9																					Hernandez																													28.8																					Rosas"
"Cal State Fullerton BW																				Burke & White","Arizona State FG																				Ferdowsian & Guthrie","Boroujeni, Tom",Neg,"28.2																					Burke																													28.4																					White																													29																					Ferdowsian																													28.3																					Guthrie"
"CSU Long Beach CS																				Christiansen & Suico","Southwestern AN																				Aw & Navarro","Wash, Ryan",Aff,"28.8																					Christiansen																													28.9																					Suico																													28.1																					Aw																													28.5																					Navarro"
