Aff,Neg,Judging,Win,Points/Ranks
"Gonzag MH																				Martin & Hine","Mis- DJ																				Davis & Jones","Stout, Daniel",Neg,"28.3																					Martin																													28.4																					Hine																													28.2																					Davis																													28.1																					Jones"
"Louisv BL																				Benthall & Lyles","WebSta NP																				Nelson & Phelps","Evans, Ignacio",Neg,"28.8																					Benthall																													28.7																					Lyles																													29.1																					Nelson																													29.3																					Phelps"
"Louisv BY																				Bryant & Yeargin","CalSta RH																				Rosas & Hernandez","Larsen, Beau",Aff,"29.4																					Bryant																													29.5																					Yeargin																													29																					Rosas																													29.1																					Hernandez"
"CSULon GR																				Green & Roberts","WebSta SS																				Sellouk & Stephens","Kilpatrick, David",Aff,"28.8																					Green																													28																					Roberts																													28.3																					Sellouk																													28.4																					Stephens"
"AriSta FG																				Ferdowsian & Guthrie","Rutger AH																				Asafu-Adjaye & hemnarine","Thomas, Troi",Neg,"29.2																					Ferdowsian																													29.1																					Guthrie																													29.3																					Asafu-Adjaye																													29.4																					hemnarine"
"Wyomin BP																				Bertagnolli & Porterfield","AriSta BE																				Barney & Encinas","Pickens, Jazmine",Aff,"28.8																					Bertagnolli																													28.7																					Porterfield																													28.5																					Barney																													28.6																					Encinas"
"AriSta CG																				Carter & Green","WebSta/CalSta BJ																				Brunyer & Jensen","Cho, Nathan",Aff,"28.7																					Carter																													28.8																					Green																													27.7																					Brunyer																													27.8																					Jensen"
"CalSta KC																				Carrasco & Kejejyan","WakFor DH																				Davidson & Harper","Dillard-Knox, Tiffany",Aff,"28.1																					Kejejyan																													28.2																					Carrasco																													29.9																					Davidson																													30																					Harper"
"UTSan FH																				Factory & Hernandez","CSULon CS																				Christiansen & Suico","Brough, Taylor",Neg,"28.6																					Factory																													28.7																					Hernandez																													29.1																					Christiansen																													29.2																					Suico"
"SouCal KS																				Kuffour & Sun","CalSta BW																				Burke & White","Denney, Ashley",Neg,"29																					Kuffour																													28.9																					Sun																													28.8																					Burke																													29.2																					White"
"JohCou AB																				aqui & Brigdon","KanSta EA																				Engle & Ambrose","Dunn, Izak",Neg,"27																					aqui																													28.2																					Brigdon																													28.5																					Engle																													28.3																					Ambrose"
"Mis- MW																				Mitchell & Willett","Texas SW																				Sen & Watts","Whitley, Kevin",Aff,"28.8																					Mitchell																													28.7																					Willett																													28.4																					Sen																													28.3																					Watts"
"Mis- HR																				Hauschildt & Rose","Harvar AY																				Aoki & Yeboah","Byram, Timothy",Neg,"29.4																					Hauschildt																													29.2																					Rose																													29.5																					Aoki																													29.3																					Yeboah"
