Aff,Neg,Judging,Win,Points/Ranks
"Wake Forest BE																				Bittner & Eggers","Harvard AY																				Aoki & Yeboah","Dillard-Knox, Tiffany",Neg,"28.9																					Bittner																													28.8																					Eggers																													29.2																					Aoki																													29.1																					Yeboah"
"Kansas BD																				Butler & Delph","Wake Forest EF																				Edwards & Fernandez","Lee, George",Neg,"29.4																					Butler																													29.5																					Delph																													29.8																					Edwards																													29.6																					Fernandez"
"Louisville BL																				Benthall & Lyles","CSU Long Beach CS																				Christiansen & Suico","Byram, Timothy",Neg,"28.9																					Benthall																													28.8																					Lyles																													29																					Christiansen																													29.1																					Suico"
"Louisville BY																				Bryant & Yeargin","Wake Forest BC																				Bathily & Cisse","Kennedy, Sean",Neg,"29.1																					Bryant																													29.2																					Yeargin																													29																					Bathily																													29.3																					Cisse"
"CSU Long Beach GV																				Green & Vazquez","Oklahoma RW																				Ross & White","Aguilar, Reece",Neg,"29.2																					Green																													28.7																					Vazquez																													28.9																					Ross																													29.9																					White"
"Southern California SK																				Sun & Kuffour","Southwestern BN																				Berry & Navarro","Dean, Rayvon",Aff,"29																					Sun																													29.1																					Kuffour																													28.9																					Berry																													28.8																					Navarro"
"Cal State Fullerton BW																				Burke & White","Weber State SH																				Stephens & Hughes","Evans, Ignacio",Aff,"28.9																					Burke																													29.4																					White																													29.2																					Stephens																													29.3																					Hughes"
"Weber State NP																				Nelson & Phelps","Binghamton DM																				Diaz & McFarlane","Eisenstadt, Michael",Neg,"29.3																					Nelson																													28.9																					Phelps																													29.1																					Diaz																													29.2																					McFarlane"
"Southwestern AM																				Abel Medina Zambrano","Binghamton BD																				Bateman & De Los Santos","Hilligoss, Derek",Neg,"28.6																					Medina Zambrano																													28.7																					Bateman																													28.8																					De Los Santos"
