Aff,Neg,Judging,Win,Points/Ranks,Ranks
"Bingha MD																				McFarlane & Diaz","WesVir BM																				Baker & Modestita","Johnson, Willie",Neg,"3											28.3																					McFarlane																																								 4											28																					Diaz																																								 1											29																					Baker																																								 2											28.9																					Modestita",
"Bingha MeDe																				Mendelson & De Los Santos","Cornel OS																				Oladipo & Srikumar","Yahom, Jefferson",Aff,"2											28.6																					Mendelson																																								 1											28.7																					De Los Santos																																								 3											28.5																					Oladipo																																								 4											28.4																					Srikumar",
"UniSta MS																				Minter & Smith","NYU JW																				Johnwell & Wang","Weddington, Tommye",Neg,"3											28.1																					Minter																																								 4											28																					Smith																																								 2											28.2																					Johnwell																																								 1											28.4																					Wang",
"Bingha MB																				Moore & Bateman","Libert AG																				Alvord & Green","Patrice, Joe",Neg,"3											27.1																					Moore																																								 4											27																					Bateman																																								 2											28.8																					Alvord																																								 1											29																					Green",
"Monmou AH																				Allsopp & Harpe","NYU HR																				Hussain & Raveneau","Buttgereit, Thomas",Neg,"4											28.5																					Allsopp																																								 3											28.6																					Harpe																																								 2											28.7																					Hussain																																								 1											28.9																					Raveneau",
"Bingha BP																				Barry & Pan","UniSta SM																				Smith & McKaughan","Brown, Isaac",Aff,"2											28.2																					Barry																																								 1											28.3																					Pan																																								 3											28.1																					Smith																																								 4											28																					McKaughan",
"Bingha AY																				Allan & Yan","Libert BS																				Barnett & Stewart","Lowery, Ian",Aff,"2											29.3																					Allan																																								 1											29.4																					Yan																																								 3											28.6																					Barnett																																								 4											28.3																					Stewart",
